id,custom_name,lat,long
34466,Site34466,17.66,78.66
34467,Site34467,17.67,78.67
34468,Site34468,17.68,78.68
34469,Site34469,17.69,78.69
34470,Site34470,17.7,78.7
34471,Site34471,17.71,78.71
34472,Site34472,17.72,78.72
34473,Site34473,17.73,78.73
34474,Site34474,17.74,78.74
34475,Site34475,17.75,78.75
34476,Site34476,17.76,78.76
34477,Site34477,17.77,78.77
34478,Site34478,17.78,78.78
34479,Site34479,17.79,78.79
34480,Site34480,17.8,78.8
34481,Site34481,17.81,78.81
34482,Site34482,17.82,78.82
34483,Site34483,17.83,78.83
34484,Site34484,17.84,78.84
34485,Site34485,17.85,78.85
34486,Site34486,17.86,78.86
34487,Site34487,17.87,78.87
34488,Site34488,17.88,78.88
34489,Site34489,17.89,78.89
34490,Site34490,17.9,78.9
34491,Site34491,17.91,78.91
34492,Site34492,17.92,78.92
34493,Site34493,17.93,78.93
34494,Site34494,17.94,78.94
34495,Site34495,17.95,78.95
34496,Site34496,17.96,78.96
34497,Site34497,17.97,78.97
34498,Site34498,17.98,78.98
34499,Site34499,17.99,78.99
34500,Site34500,17.0,78.0
34501,Site34501,17.01,78.01
34502,Site34502,17.02,78.02
34503,Site34503,17.03,78.03
34504,Site34504,17.04,78.04
34505,Site34505,17.05,78.05
34506,Site34506,17.06,78.06
34507,Site34507,17.07,78.07
34508,Site34508,17.08,78.08
34509,Site34509,17.09,78.09
34510,Site34510,17.1,78.1
34511,Site34511,17.11,78.11
34512,Site34512,17.12,78.12
34513,Site34513,17.13,78.13
34514,Site34514,17.14,78.14
34515,Site34515,17.15,78.15
34516,Site34516,17.16,78.16
34517,Site34517,17.17,78.17
34518,Site34518,17.18,78.18
34519,Site34519,17.19,78.19
34520,Site34520,17.2,78.2
34521,Site34521,17.21,78.21
34522,Site34522,17.22,78.22
34523,Site34523,17.23,78.23
34524,Site34524,17.24,78.24
34525,Site34525,17.25,78.25
34526,Site34526,17.26,78.26
34527,Site34527,17.27,78.27
34528,Site34528,17.28,78.28
34529,Site34529,17.29,78.29
34530,Site34530,17.3,78.3
34531,Site34531,17.31,78.31
34532,Site34532,17.32,78.32
34533,Site34533,17.33,78.33
34534,Site34534,17.34,78.34
34535,Site34535,17.35,78.35
34536,Site34536,17.36,78.36
34537,Site34537,17.37,78.37
34538,Site34538,17.38,78.38
34539,Site34539,17.39,78.39
34540,Site34540,17.4,78.4
34541,Site34541,17.41,78.41
34542,Site34542,17.42,78.42
34543,Site34543,17.43,78.43
34544,Site34544,17.44,78.44
34545,Site34545,17.45,78.45
34546,Site34546,17.46,78.46
34547,Site34547,17.47,78.47
34548,Site34548,17.48,78.48
34549,Site34549,17.49,78.49
34550,Site34550,17.5,78.5
34551,Site34551,17.51,78.51
34552,Site34552,17.52,78.52
34553,Site34553,17.53,78.53
34554,Site34554,17.54,78.54
34555,Site34555,17.55,78.55
34556,Site34556,17.56,78.56
34557,Site34557,17.57,78.57
34558,Site34558,17.58,78.58
34559,Site34559,17.59,78.59
34560,Site34560,17.6,78.6
34561,Site34561,17.61,78.61
34562,Site34562,17.62,78.62
34563,Site34563,17.63,78.63
34564,Site34564,17.64,78.64
34565,Site34565,17.65,78.65
34566,Site34566,17.66,78.66
34567,Site34567,17.67,78.67
34568,Site34568,17.68,78.68
34569,Site34569,17.69,78.69
34570,Site34570,17.7,78.7
34571,Site34571,17.71,78.71
34572,Site34572,17.72,78.72
34573,Site34573,17.73,78.73
34574,Site34574,17.74,78.74
34575,Site34575,17.75,78.75
34576,Site34576,17.76,78.76
34577,Site34577,17.77,78.77
34578,Site34578,17.78,78.78
34579,Site34579,17.79,78.79
34580,Site34580,17.8,78.8
34581,Site34581,17.81,78.81
34582,Site34582,17.82,78.82
34583,Site34583,17.83,78.83
34584,Site34584,17.84,78.84
34585,Site34585,17.85,78.85
34586,Site34586,17.86,78.86
34587,Site34587,17.87,78.87
34588,Site34588,17.88,78.88
34589,Site34589,17.89,78.89
34590,Site34590,17.9,78.9
34591,Site34591,17.91,78.91
34592,Site34592,17.92,78.92
34593,Site34593,17.93,78.93
34594,Site34594,17.94,78.94
34595,Site34595,17.95,78.95
34596,Site34596,17.96,78.96
34597,Site34597,17.97,78.97
34598,Site34598,17.98,78.98
34599,Site34599,17.99,78.99
34600,Site34600,17.0,78.0
34601,Site34601,17.01,78.01
34602,Site34602,17.02,78.02
34603,Site34603,17.03,78.03
34604,Site34604,17.04,78.04
34605,Site34605,17.05,78.05
34606,Site34606,17.06,78.06
34607,Site34607,17.07,78.07
34608,Site34608,17.08,78.08
34609,Site34609,17.09,78.09
34610,Site34610,17.1,78.1
34611,Site34611,17.11,78.11
34612,Site34612,17.12,78.12
34613,Site34613,17.13,78.13
34614,Site34614,17.14,78.14
34615,Site34615,17.15,78.15
34616,Site34616,17.16,78.16
34617,Site34617,17.17,78.17
34618,Site34618,17.18,78.18
34619,Site34619,17.19,78.19
34620,Site34620,17.2,78.2
34621,Site34621,17.21,78.21
34622,Site34622,17.22,78.22
34623,Site34623,17.23,78.23
34624,Site34624,17.24,78.24
34625,Site34625,17.25,78.25
34626,Site34626,17.26,78.26
34627,Site34627,17.27,78.27
34628,Site34628,17.28,78.28
34629,Site34629,17.29,78.29
34630,Site34630,17.3,78.3
34631,Site34631,17.31,78.31
34632,Site34632,17.32,78.32
34633,Site34633,17.33,78.33
34634,Site34634,17.34,78.34
34635,Site34635,17.35,78.35
34636,Site34636,17.36,78.36
34637,Site34637,17.37,78.37
34638,Site34638,17.38,78.38
34639,Site34639,17.39,78.39
34640,Site34640,17.4,78.4
34641,Site34641,17.41,78.41
34642,Site34642,17.42,78.42
34643,Site34643,17.43,78.43
34644,Site34644,17.44,78.44
34645,Site34645,17.45,78.45
34646,Site34646,17.46,78.46
34647,Site34647,17.47,78.47
34648,Site34648,17.48,78.48
34649,Site34649,17.49,78.49
34650,Site34650,17.5,78.5
34651,Site34651,17.51,78.51
34652,Site34652,17.52,78.52
34653,Site34653,17.53,78.53
34654,Site34654,17.54,78.54
34655,Site34655,17.55,78.55
34656,Site34656,17.56,78.56
34657,Site34657,17.57,78.57
34658,Site34658,17.58,78.58
34659,Site34659,17.59,78.59
34660,Site34660,17.6,78.6
34661,Site34661,17.61,78.61
34662,Site34662,17.62,78.62
34663,Site34663,17.63,78.63
34664,Site34664,17.64,78.64
34665,Site34665,17.65,78.65
34666,Site34666,17.66,78.66
34667,Site34667,17.67,78.67
34668,Site34668,17.68,78.68
34669,Site34669,17.69,78.69
34670,Site34670,17.7,78.7
34671,Site34671,17.71,78.71
34672,Site34672,17.72,78.72
34673,Site34673,17.73,78.73
34674,Site34674,17.74,78.74
34675,Site34675,17.75,78.75
34676,Site34676,17.76,78.76
34677,Site34677,17.77,78.77
34678,Site34678,17.78,78.78
34679,Site34679,17.79,78.79
34680,Site34680,17.8,78.8
34681,Site34681,17.81,78.81
34682,Site34682,17.82,78.82
34683,Site34683,17.83,78.83
34684,Site34684,17.84,78.84
34685,Site34685,17.85,78.85
34686,Site34686,17.86,78.86
34687,Site34687,17.87,78.87
34688,Site34688,17.88,78.88
34689,Site34689,17.89,78.89
34690,Site34690,17.9,78.9
34691,Site34691,17.91,78.91
34692,Site34692,17.92,78.92
34693,Site34693,17.93,78.93
34694,Site34694,17.94,78.94
34695,Site34695,17.95,78.95
34696,Site34696,17.96,78.96
34697,Site34697,17.97,78.97
34698,Site34698,17.98,78.98
34699,Site34699,17.99,78.99
34700,Site34700,17.0,78.0
34701,Site34701,17.01,78.01
34702,Site34702,17.02,78.02
34703,Site34703,17.03,78.03
34704,Site34704,17.04,78.04
34705,Site34705,17.05,78.05
34706,Site34706,17.06,78.06
34707,Site34707,17.07,78.07
34708,Site34708,17.08,78.08
34709,Site34709,17.09,78.09
34710,Site34710,17.1,78.1
34711,Site34711,17.11,78.11
34712,Site34712,17.12,78.12
34713,Site34713,17.13,78.13
34714,Site34714,17.14,78.14
34715,Site34715,17.15,78.15
34716,Site34716,17.16,78.16
34717,Site34717,17.17,78.17
34718,Site34718,17.18,78.18
34719,Site34719,17.19,78.19
34720,Site34720,17.2,78.2
34721,Site34721,17.21,78.21
34722,Site34722,17.22,78.22
34723,Site34723,17.23,78.23
34724,Site34724,17.24,78.24
34725,Site34725,17.25,78.25
34726,Site34726,17.26,78.26
34727,Site34727,17.27,78.27
34728,Site34728,17.28,78.28
34729,Site34729,17.29,78.29
34730,Site34730,17.3,78.3
34731,Site34731,17.31,78.31
34732,Site34732,17.32,78.32
34733,Site34733,17.33,78.33
34734,Site34734,17.34,78.34
34735,Site34735,17.35,78.35
34736,Site34736,17.36,78.36
34737,Site34737,17.37,78.37
34738,Site34738,17.38,78.38
34739,Site34739,17.39,78.39
34740,Site34740,17.4,78.4
34741,Site34741,17.41,78.41
34742,Site34742,17.42,78.42
34743,Site34743,17.43,78.43
34744,Site34744,17.44,78.44
34745,Site34745,17.45,78.45
34746,Site34746,17.46,78.46
34747,Site34747,17.47,78.47
34748,Site34748,17.48,78.48
34749,Site34749,17.49,78.49
34750,Site34750,17.5,78.5
34751,Site34751,17.51,78.51
34752,Site34752,17.52,78.52
34753,Site34753,17.53,78.53
34754,Site34754,17.54,78.54
34755,Site34755,17.55,78.55
34756,Site34756,17.56,78.56
34757,Site34757,17.57,78.57
34758,Site34758,17.58,78.58
34759,Site34759,17.59,78.59
34760,Site34760,17.6,78.6
34761,Site34761,17.61,78.61
34762,Site34762,17.62,78.62
34763,Site34763,17.63,78.63
34764,Site34764,17.64,78.64
34765,Site34765,17.65,78.65
34766,Site34766,17.66,78.66
34767,Site34767,17.67,78.67
34768,Site34768,17.68,78.68
34769,Site34769,17.69,78.69
34770,Site34770,17.7,78.7
34771,Site34771,17.71,78.71
34772,Site34772,17.72,78.72
34773,Site34773,17.73,78.73
34774,Site34774,17.74,78.74
34775,Site34775,17.75,78.75
34776,Site34776,17.76,78.76
34777,Site34777,17.77,78.77
34778,Site34778,17.78,78.78
34779,Site34779,17.79,78.79
34780,Site34780,17.8,78.8
34781,Site34781,17.81,78.81
34782,Site34782,17.82,78.82
34783,Site34783,17.83,78.83
34784,Site34784,17.84,78.84
34785,Site34785,17.85,78.85
34786,Site34786,17.86,78.86
34787,Site34787,17.87,78.87
34788,Site34788,17.88,78.88
34789,Site34789,17.89,78.89
34790,Site34790,17.9,78.9
34791,Site34791,17.91,78.91
34792,Site34792,17.92,78.92
34793,Site34793,17.93,78.93
34794,Site34794,17.94,78.94
34795,Site34795,17.95,78.95
34796,Site34796,17.96,78.96
34797,Site34797,17.97,78.97
34798,Site34798,17.98,78.98
34799,Site34799,17.99,78.99
34800,Site34800,17.0,78.0
34801,Site34801,17.01,78.01
34802,Site34802,17.02,78.02
34803,Site34803,17.03,78.03
34804,Site34804,17.04,78.04
34805,Site34805,17.05,78.05
34806,Site34806,17.06,78.06
34807,Site34807,17.07,78.07
34808,Site34808,17.08,78.08
34809,Site34809,17.09,78.09
34810,Site34810,17.1,78.1
34811,Site34811,17.11,78.11
34812,Site34812,17.12,78.12
34813,Site34813,17.13,78.13
34814,Site34814,17.14,78.14
34815,Site34815,17.15,78.15
34816,Site34816,17.16,78.16
34817,Site34817,17.17,78.17
34818,Site34818,17.18,78.18
34819,Site34819,17.19,78.19
34820,Site34820,17.2,78.2
34821,Site34821,17.21,78.21
34822,Site34822,17.22,78.22
34823,Site34823,17.23,78.23
34824,Site34824,17.24,78.24
34825,Site34825,17.25,78.25
34826,Site34826,17.26,78.26
34827,Site34827,17.27,78.27
34828,Site34828,17.28,78.28
34829,Site34829,17.29,78.29
34830,Site34830,17.3,78.3
34831,Site34831,17.31,78.31
34832,Site34832,17.32,78.32
34833,Site34833,17.33,78.33
34834,Site34834,17.34,78.34
34835,Site34835,17.35,78.35
34836,Site34836,17.36,78.36
34837,Site34837,17.37,78.37
34838,Site34838,17.38,78.38
34839,Site34839,17.39,78.39
34840,Site34840,17.4,78.4
34841,Site34841,17.41,78.41
34842,Site34842,17.42,78.42
34843,Site34843,17.43,78.43
34844,Site34844,17.44,78.44
34845,Site34845,17.45,78.45
34846,Site34846,17.46,78.46
34847,Site34847,17.47,78.47
34848,Site34848,17.48,78.48
34849,Site34849,17.49,78.49
34850,Site34850,17.5,78.5
34851,Site34851,17.51,78.51
34852,Site34852,17.52,78.52
34853,Site34853,17.53,78.53
34854,Site34854,17.54,78.54
34855,Site34855,17.55,78.55
34856,Site34856,17.56,78.56
34857,Site34857,17.57,78.57
34858,Site34858,17.58,78.58
34859,Site34859,17.59,78.59
34860,Site34860,17.6,78.6
34861,Site34861,17.61,78.61
34862,Site34862,17.62,78.62
34863,Site34863,17.63,78.63
34864,Site34864,17.64,78.64
34865,Site34865,17.65,78.65
34866,Site34866,17.66,78.66
34867,Site34867,17.67,78.67
34868,Site34868,17.68,78.68
34869,Site34869,17.69,78.69
34870,Site34870,17.7,78.7
34871,Site34871,17.71,78.71
34872,Site34872,17.72,78.72
34873,Site34873,17.73,78.73
34874,Site34874,17.74,78.74
34875,Site34875,17.75,78.75
34876,Site34876,17.76,78.76
34877,Site34877,17.77,78.77
34878,Site34878,17.78,78.78
34879,Site34879,17.79,78.79
34880,Site34880,17.8,78.8
34881,Site34881,17.81,78.81
34882,Site34882,17.82,78.82
34883,Site34883,17.83,78.83
34884,Site34884,17.84,78.84
34885,Site34885,17.85,78.85
34886,Site34886,17.86,78.86
34887,Site34887,17.87,78.87
34888,Site34888,17.88,78.88
34889,Site34889,17.89,78.89
34890,Site34890,17.9,78.9
34891,Site34891,17.91,78.91
34892,Site34892,17.92,78.92
34893,Site34893,17.93,78.93
34894,Site34894,17.94,78.94
34895,Site34895,17.95,78.95
34896,Site34896,17.96,78.96
34897,Site34897,17.97,78.97
34898,Site34898,17.98,78.98
34899,Site34899,17.99,78.99
34900,Site34900,17.0,78.0
34901,Site34901,17.01,78.01
34902,Site34902,17.02,78.02
34903,Site34903,17.03,78.03
34904,Site34904,17.04,78.04
34905,Site34905,17.05,78.05
34906,Site34906,17.06,78.06
34907,Site34907,17.07,78.07
34908,Site34908,17.08,78.08
34909,Site34909,17.09,78.09
34910,Site34910,17.1,78.1
34911,Site34911,17.11,78.11
34912,Site34912,17.12,78.12
34913,Site34913,17.13,78.13
34914,Site34914,17.14,78.14
34915,Site34915,17.15,78.15
34916,Site34916,17.16,78.16
34917,Site34917,17.17,78.17
34918,Site34918,17.18,78.18
34919,Site34919,17.19,78.19
34920,Site34920,17.2,78.2
34921,Site34921,17.21,78.21
34922,Site34922,17.22,78.22
34923,Site34923,17.23,78.23
34924,Site34924,17.24,78.24
34925,Site34925,17.25,78.25
34926,Site34926,17.26,78.26
34927,Site34927,17.27,78.27
34928,Site34928,17.28,78.28
34929,Site34929,17.29,78.29
34930,Site34930,17.3,78.3
34931,Site34931,17.31,78.31
34932,Site34932,17.32,78.32
34933,Site34933,17.33,78.33
34934,Site34934,17.34,78.34
34935,Site34935,17.35,78.35
34936,Site34936,17.36,78.36
34937,Site34937,17.37,78.37
34938,Site34938,17.38,78.38
34939,Site34939,17.39,78.39
34940,Site34940,17.4,78.4
34941,Site34941,17.41,78.41
34942,Site34942,17.42,78.42
34943,Site34943,17.43,78.43
34944,Site34944,17.44,78.44
34945,Site34945,17.45,78.45
34946,Site34946,17.46,78.46
34947,Site34947,17.47,78.47
34948,Site34948,17.48,78.48
34949,Site34949,17.49,78.49
34950,Site34950,17.5,78.5
34951,Site34951,17.51,78.51
34952,Site34952,17.52,78.52
34953,Site34953,17.53,78.53
34954,Site34954,17.54,78.54
34955,Site34955,17.55,78.55
34956,Site34956,17.56,78.56
34957,Site34957,17.57,78.57
34958,Site34958,17.58,78.58
34959,Site34959,17.59,78.59
34960,Site34960,17.6,78.6
34961,Site34961,17.61,78.61
34962,Site34962,17.62,78.62
34963,Site34963,17.63,78.63
34964,Site34964,17.64,78.64
34965,Site34965,17.65,78.65
34966,Site34966,17.66,78.66
34967,Site34967,17.67,78.67
34968,Site34968,17.68,78.68
34969,Site34969,17.69,78.69
34970,Site34970,17.7,78.7
34971,Site34971,17.71,78.71
34972,Site34972,17.72,78.72
34973,Site34973,17.73,78.73
34974,Site34974,17.74,78.74
34975,Site34975,17.75,78.75
34976,Site34976,17.76,78.76
34977,Site34977,17.77,78.77
34978,Site34978,17.78,78.78
34979,Site34979,17.79,78.79
34980,Site34980,17.8,78.8
34981,Site34981,17.81,78.81
34982,Site34982,17.82,78.82
34983,Site34983,17.83,78.83
34984,Site34984,17.84,78.84
34985,Site34985,17.85,78.85
34986,Site34986,17.86,78.86
34987,Site34987,17.87,78.87
34988,Site34988,17.88,78.88
34989,Site34989,17.89,78.89
34990,Site34990,17.9,78.9
34991,Site34991,17.91,78.91
34992,Site34992,17.92,78.92
34993,Site34993,17.93,78.93
34994,Site34994,17.94,78.94
34995,Site34995,17.95,78.95
34996,Site34996,17.96,78.96
34997,Site34997,17.97,78.97
34998,Site34998,17.98,78.98
34999,Site34999,17.99,78.99
35000,Site35000,17.0,78.0
35001,Site35001,17.01,78.01
35002,Site35002,17.02,78.02
35003,Site35003,17.03,78.03
35004,Site35004,17.04,78.04
35005,Site35005,17.05,78.05
35006,Site35006,17.06,78.06
35007,Site35007,17.07,78.07
35008,Site35008,17.08,78.08
35009,Site35009,17.09,78.09
35010,Site35010,17.1,78.1
35011,Site35011,17.11,78.11
35012,Site35012,17.12,78.12
35013,Site35013,17.13,78.13
35014,Site35014,17.14,78.14
35015,Site35015,17.15,78.15
35016,Site35016,17.16,78.16
35017,Site35017,17.17,78.17
35018,Site35018,17.18,78.18
35019,Site35019,17.19,78.19
35020,Site35020,17.2,78.2
35021,Site35021,17.21,78.21
35022,Site35022,17.22,78.22
35023,Site35023,17.23,78.23
35024,Site35024,17.24,78.24
35025,Site35025,17.25,78.25
35026,Site35026,17.26,78.26
35027,Site35027,17.27,78.27
35028,Site35028,17.28,78.28
35029,Site35029,17.29,78.29
35030,Site35030,17.3,78.3
35031,Site35031,17.31,78.31
35032,Site35032,17.32,78.32
35033,Site35033,17.33,78.33
35034,Site35034,17.34,78.34
35035,Site35035,17.35,78.35
35036,Site35036,17.36,78.36
35037,Site35037,17.37,78.37
35038,Site35038,17.38,78.38
35039,Site35039,17.39,78.39
35040,Site35040,17.4,78.4
35041,Site35041,17.41,78.41
35042,Site35042,17.42,78.42
35043,Site35043,17.43,78.43
35044,Site35044,17.44,78.44
35045,Site35045,17.45,78.45
35046,Site35046,17.46,78.46
35047,Site35047,17.47,78.47
35048,Site35048,17.48,78.48
35049,Site35049,17.49,78.49
35050,Site35050,17.5,78.5
35051,Site35051,17.51,78.51
35052,Site35052,17.52,78.52
35053,Site35053,17.53,78.53
35054,Site35054,17.54,78.54
35055,Site35055,17.55,78.55
35056,Site35056,17.56,78.56
35057,Site35057,17.57,78.57
35058,Site35058,17.58,78.58
35059,Site35059,17.59,78.59
35060,Site35060,17.6,78.6
35061,Site35061,17.61,78.61
35062,Site35062,17.62,78.62
35063,Site35063,17.63,78.63
35064,Site35064,17.64,78.64
35065,Site35065,17.65,78.65
35066,Site35066,17.66,78.66
35067,Site35067,17.67,78.67
35068,Site35068,17.68,78.68
35069,Site35069,17.69,78.69
35070,Site35070,17.7,78.7
35071,Site35071,17.71,78.71
35072,Site35072,17.72,78.72
35073,Site35073,17.73,78.73
35074,Site35074,17.74,78.74
35075,Site35075,17.75,78.75
35076,Site35076,17.76,78.76
35077,Site35077,17.77,78.77
35078,Site35078,17.78,78.78
35079,Site35079,17.79,78.79
35080,Site35080,17.8,78.8
35081,Site35081,17.81,78.81
35082,Site35082,17.82,78.82
35083,Site35083,17.83,78.83
35084,Site35084,17.84,78.84
35085,Site35085,17.85,78.85
35086,Site35086,17.86,78.86
35087,Site35087,17.87,78.87
35088,Site35088,17.88,78.88
35089,Site35089,17.89,78.89
35090,Site35090,17.9,78.9
35091,Site35091,17.91,78.91
35092,Site35092,17.92,78.92
35093,Site35093,17.93,78.93
35094,Site35094,17.94,78.94
35095,Site35095,17.95,78.95
35096,Site35096,17.96,78.96
35097,Site35097,17.97,78.97
35098,Site35098,17.98,78.98
35099,Site35099,17.99,78.99
35100,Site35100,17.0,78.0
35101,Site35101,17.01,78.01
35102,Site35102,17.02,78.02
35103,Site35103,17.03,78.03
35104,Site35104,17.04,78.04
35105,Site35105,17.05,78.05
35106,Site35106,17.06,78.06
35107,Site35107,17.07,78.07
35108,Site35108,17.08,78.08
35109,Site35109,17.09,78.09
35110,Site35110,17.1,78.1
35111,Site35111,17.11,78.11
35112,Site35112,17.12,78.12
35113,Site35113,17.13,78.13
35114,Site35114,17.14,78.14
35115,Site35115,17.15,78.15
35116,Site35116,17.16,78.16
35117,Site35117,17.17,78.17
35118,Site35118,17.18,78.18
35119,Site35119,17.19,78.19
35120,Site35120,17.2,78.2
35121,Site35121,17.21,78.21
35122,Site35122,17.22,78.22
35123,Site35123,17.23,78.23
35124,Site35124,17.24,78.24
35125,Site35125,17.25,78.25
35126,Site35126,17.26,78.26
35127,Site35127,17.27,78.27
35128,Site35128,17.28,78.28
35129,Site35129,17.29,78.29
35130,Site35130,17.3,78.3
35131,Site35131,17.31,78.31
35132,Site35132,17.32,78.32
35133,Site35133,17.33,78.33
35134,Site35134,17.34,78.34
35135,Site35135,17.35,78.35
35136,Site35136,17.36,78.36
35137,Site35137,17.37,78.37
35138,Site35138,17.38,78.38
35139,Site35139,17.39,78.39
35140,Site35140,17.4,78.4
35141,Site35141,17.41,78.41
35142,Site35142,17.42,78.42
35143,Site35143,17.43,78.43
35144,Site35144,17.44,78.44
35145,Site35145,17.45,78.45
35146,Site35146,17.46,78.46
35147,Site35147,17.47,78.47
35148,Site35148,17.48,78.48
35149,Site35149,17.49,78.49
35150,Site35150,17.5,78.5
35151,Site35151,17.51,78.51
35152,Site35152,17.52,78.52
35153,Site35153,17.53,78.53
35154,Site35154,17.54,78.54
35155,Site35155,17.55,78.55
35156,Site35156,17.56,78.56
35157,Site35157,17.57,78.57
35158,Site35158,17.58,78.58
35159,Site35159,17.59,78.59
35160,Site35160,17.6,78.6
35161,Site35161,17.61,78.61
35162,Site35162,17.62,78.62
35163,Site35163,17.63,78.63
35164,Site35164,17.64,78.64
35165,Site35165,17.65,78.65
35166,Site35166,17.66,78.66
35167,Site35167,17.67,78.67
35168,Site35168,17.68,78.68
35169,Site35169,17.69,78.69
35170,Site35170,17.7,78.7
35171,Site35171,17.71,78.71
35172,Site35172,17.72,78.72
35173,Site35173,17.73,78.73
35174,Site35174,17.74,78.74
35175,Site35175,17.75,78.75
35176,Site35176,17.76,78.76
35177,Site35177,17.77,78.77
35178,Site35178,17.78,78.78
35179,Site35179,17.79,78.79
35180,Site35180,17.8,78.8
35181,Site35181,17.81,78.81
35182,Site35182,17.82,78.82
35183,Site35183,17.83,78.83
35184,Site35184,17.84,78.84
35185,Site35185,17.85,78.85
35186,Site35186,17.86,78.86
35187,Site35187,17.87,78.87
35188,Site35188,17.88,78.88
35189,Site35189,17.89,78.89
35190,Site35190,17.9,78.9
35191,Site35191,17.91,78.91
35192,Site35192,17.92,78.92
35193,Site35193,17.93,78.93
35194,Site35194,17.94,78.94
35195,Site35195,17.95,78.95
35196,Site35196,17.96,78.96
35197,Site35197,17.97,78.97
35198,Site35198,17.98,78.98
35199,Site35199,17.99,78.99
35200,Site35200,17.0,78.0
35201,Site35201,17.01,78.01
35202,Site35202,17.02,78.02
35203,Site35203,17.03,78.03
35204,Site35204,17.04,78.04
35205,Site35205,17.05,78.05
35206,Site35206,17.06,78.06
35207,Site35207,17.07,78.07
35208,Site35208,17.08,78.08
35209,Site35209,17.09,78.09
35210,Site35210,17.1,78.1
